,case_id,activity,agent,start,end
1443,63,Check credit history,0,2023-04-26 11:19:02.681259478+00:00,2023-04-26 12:02:54.131632969+00:00
1444,63,Assess loan risk,11,2023-04-26 12:02:54.131632969+00:00,2023-04-26 12:22:54.131632969+00:00
1445,63,Check credit history,0,2023-04-26 12:22:54.131632969+00:00,2023-04-26 13:46:18.547524422+00:00
1446,63,Assess loan risk,11,2023-04-26 13:46:18.547524422+00:00,2023-04-26 14:06:18.547524422+00:00
1447,63,Design loan offer,11,2023-04-26 14:06:18.547524422+00:00,2023-04-26 14:15:14.263345528+00:00
1448,63,Approve loan offer,14,2023-04-26 14:15:14.263345528+00:00,2023-04-26 14:35:14.263345528+00:00
1449,63,Design loan offer,11,2023-04-26 14:35:14.263345528+00:00,2023-04-26 14:40:49.747322160+00:00
1450,63,Approve loan offer,14,2023-04-26 14:40:49.747322160+00:00,2023-04-26 15:00:49.747322160+00:00
1451,63,Assess loan risk,11,2023-04-26 15:00:49.747322160+00:00,2023-04-26 15:20:49.747322160+00:00
1452,63,Appraise property,3,2023-04-26 15:20:49.747322160+00:00,2023-04-26 16:07:46.324160627+00:00
1453,63,Assess loan risk,11,2023-04-26 16:07:46.324160627+00:00,2023-04-26 16:27:46.324160627+00:00
1454,63,Appraise property,3,2023-04-26 16:27:46.324160627+00:00,2023-04-26 17:24:46.378407976+00:00
1455,63,Assess loan risk,11,2023-04-26 17:24:46.378407976+00:00,2023-04-26 17:44:46.378407976+00:00
1456,63,Approve loan offer,14,2023-04-26 17:44:46.378407976+00:00,2023-04-26 18:04:46.378407976+00:00
1457,63,Assess loan risk,11,2023-04-26 18:04:46.378407976+00:00,2023-04-26 18:24:46.378407976+00:00
1458,63,Appraise property,3,2023-04-26 18:24:46.378407976+00:00,2023-04-26 18:40:45.140246341+00:00
1459,63,Assess loan risk,11,2023-04-26 18:40:45.140246341+00:00,2023-04-26 19:00:45.140246341+00:00
1460,63,Appraise property,3,2023-04-26 19:00:45.140246341+00:00,2023-04-26 19:12:31.983449711+00:00
1461,63,Assess loan risk,11,2023-04-26 19:12:31.983449711+00:00,2023-04-26 19:32:31.983449711+00:00
1462,63,Assess loan risk,11,2023-04-26 19:32:31.983449711+00:00,2023-04-26 19:52:31.983449711+00:00
1463,63,Approve application,0,2023-04-26 19:52:31.983449711+00:00,2023-04-26 19:57:31.983449711+00:00
1464,63,zzz_end,0,2023-04-26 19:57:31.983449711+00:00,2023-04-26 19:57:31.983449711+00:00
1465,64,Check application form completeness,0,2023-04-26 08:00:00+00:00,2023-04-26 08:32:08.865846630+00:00
1466,64,Appraise property,3,2023-04-26 08:32:08.865846630+00:00,2023-04-26 08:41:38.596914426+00:00
1467,64,AML check,2,2023-04-26 08:41:38.596914426+00:00,2023-04-26 09:08:58.577369593+00:00
1468,64,Check credit history,0,2023-04-26 09:08:58.577369593+00:00,2023-04-26 09:15:50.265129061+00:00
1469,64,Assess loan risk,11,2023-04-26 09:15:50.265129061+00:00,2023-04-26 09:35:50.265129061+00:00
1470,64,Check credit history,0,2023-04-26 09:35:50.265129061+00:00,2023-04-26 10:27:55.491092479+00:00
1471,64,Assess loan risk,11,2023-04-26 10:27:55.491092479+00:00,2023-04-26 10:47:55.491092479+00:00
1472,64,Return application back to applicant,0,2023-04-26 10:47:55.491092479+00:00,2023-04-26 10:52:55.491092479+00:00
1473,64,Applicant completes form,18,2023-04-26 10:52:55.491092479+00:00,2023-04-26 11:52:55.491092479+00:00
1474,64,Check application form completeness,0,2023-04-26 11:52:55.491092479+00:00,2023-04-26 12:17:19.411356811+00:00
1475,64,Appraise property,3,2023-04-26 12:17:19.411356811+00:00,2023-04-26 12:19:49.816419812+00:00
1476,64,AML check,2,2023-04-26 12:19:49.816419812+00:00,2023-04-26 12:36:22.361025197+00:00
1477,64,Check credit history,0,2023-04-26 12:36:22.361025197+00:00,2023-04-26 12:56:07.623514760+00:00
1478,64,Assess loan risk,11,2023-04-26 12:56:07.623514760+00:00,2023-04-26 13:16:07.623514760+00:00
1479,64,Assess loan risk,11,2023-04-26 13:16:07.623514760+00:00,2023-04-26 13:36:07.623514760+00:00
1480,64,Applicant completes form,18,2023-04-26 13:36:07.623514760+00:00,2023-04-26 14:36:07.623514760+00:00
1481,64,Check application form completeness,0,2023-04-26 14:36:07.623514760+00:00,2023-04-26 14:57:03.503349760+00:00
1482,64,Appraise property,3,2023-04-26 14:57:03.503349760+00:00,2023-04-26 15:07:56.452843927+00:00
1483,64,AML check,2,2023-04-26 15:07:56.452843927+00:00,2023-04-26 15:22:35.585340424+00:00
1484,64,Check credit history,0,2023-04-26 15:22:35.585340424+00:00,2023-04-26 16:01:51.144758630+00:00
1485,64,Assess loan risk,11,2023-04-26 16:01:51.144758630+00:00,2023-04-26 16:21:51.144758630+00:00
1486,64,Check credit history,0,2023-04-26 16:21:51.144758630+00:00,2023-04-26 16:38:50.431697822+00:00
1487,64,Assess loan risk,11,2023-04-26 16:38:50.431697822+00:00,2023-04-26 16:58:50.431697822+00:00
1488,64,Design loan offer,11,2023-04-26 16:58:50.431697822+00:00,2023-04-26 17:04:52.720921494+00:00
1489,64,Approve loan offer,14,2023-04-26 17:04:52.720921494+00:00,2023-04-26 17:24:52.720921494+00:00
1490,64,AML check,2,2023-04-26 17:24:52.720921494+00:00,2023-04-26 17:36:33.115036839+00:00
1491,64,Assess loan risk,11,2023-04-26 17:36:33.115036839+00:00,2023-04-26 17:56:33.115036839+00:00
1492,64,Reject application,0,2023-04-26 17:56:33.115036839+00:00,2023-04-26 18:06:33.115036839+00:00
1493,64,zzz_end,0,2023-04-26 18:06:33.115036839+00:00,2023-04-26 18:06:33.115036839+00:00
1494,65,Check application form completeness,0,2023-04-26 08:30:00+00:00,2023-04-26 09:28:03.406859927+00:00
1495,65,Appraise property,3,2023-04-26 09:28:03.406859927+00:00,2023-04-26 09:34:50.608896729+00:00
1496,65,AML check,2,2023-04-26 09:34:50.608896729+00:00,2023-04-26 10:33:34.970309857+00:00
1497,65,Check credit history,0,2023-04-26 10:33:34.970309857+00:00,2023-04-26 10:56:15.542246078+00:00
1498,65,Assess loan risk,11,2023-04-26 10:56:15.542246078+00:00,2023-04-26 11:16:15.542246078+00:00
1499,65,Design loan offer,11,2023-04-26 11:16:15.542246078+00:00,2023-04-26 11:18:37.698561390+00:00
1500,65,Approve loan offer,14,2023-04-26 11:18:37.698561390+00:00,2023-04-26 11:38:37.698561390+00:00
1501,65,Appraise property,3,2023-04-26 11:38:37.698561390+00:00,2023-04-26 12:11:25.303061788+00:00
1502,65,Assess loan risk,11,2023-04-26 12:11:25.303061788+00:00,2023-04-26 12:31:25.303061788+00:00
1503,65,Check credit history,0,2023-04-26 12:31:25.303061788+00:00,2023-04-26 12:48:56.689350507+00:00
1504,65,Assess loan risk,11,2023-04-26 12:48:56.689350507+00:00,2023-04-26 13:08:56.689350507+00:00
1505,65,Check credit history,0,2023-04-26 13:08:56.689350507+00:00,2023-04-26 13:42:38.946926577+00:00
1506,65,Assess loan risk,11,2023-04-26 13:42:38.946926577+00:00,2023-04-26 14:02:38.946926577+00:00
1507,65,Appraise property,3,2023-04-26 14:02:38.946926577+00:00,2023-04-26 14:29:29.958842330+00:00
1508,65,Assess loan risk,11,2023-04-26 14:29:29.958842330+00:00,2023-04-26 14:49:29.958842330+00:00
1509,65,AML check,2,2023-04-26 14:49:29.958842330+00:00,2023-04-26 14:52:15.844227694+00:00
1510,65,Assess loan risk,11,2023-04-26 14:52:15.844227694+00:00,2023-04-26 15:12:15.844227694+00:00
1511,65,Check credit history,0,2023-04-26 15:12:15.844227694+00:00,2023-04-26 15:16:00.400249441+00:00
1512,65,Assess loan risk,11,2023-04-26 15:16:00.400249441+00:00,2023-04-26 15:36:00.400249441+00:00
1513,65,Check credit history,0,2023-04-26 15:36:00.400249441+00:00,2023-04-26 16:20:55.912851153+00:00
1514,65,Assess loan risk,11,2023-04-26 16:20:55.912851153+00:00,2023-04-26 16:40:55.912851153+00:00
1515,65,Assess loan risk,11,2023-04-26 16:40:55.912851153+00:00,2023-04-26 17:00:55.912851153+00:00
1516,65,Check application form completeness,0,2023-04-26 17:00:55.912851153+00:00,2023-04-26 17:28:09.523732992+00:00
1517,65,Appraise property,3,2023-04-26 17:28:09.523732992+00:00,2023-04-26 18:14:34.251132329+00:00
1518,65,AML check,2,2023-04-26 18:14:34.251132329+00:00,2023-04-26 19:05:41.260624671+00:00
1519,65,Check credit history,0,2023-04-26 19:05:41.260624671+00:00,2023-04-26 19:08:52.606482392+00:00
1520,65,Assess loan risk,11,2023-04-26 19:08:52.606482392+00:00,2023-04-26 19:28:52.606482392+00:00
1521,65,AML check,2,2023-04-26 19:28:52.606482392+00:00,2023-04-26 20:15:03.217530757+00:00
1522,65,Assess loan risk,11,2023-04-26 20:15:03.217530757+00:00,2023-04-26 20:35:03.217530757+00:00
1523,65,Cancel application,0,2023-04-26 20:35:03.217530757+00:00,2023-04-26 20:40:03.217530757+00:00
1524,65,zzz_end,0,2023-04-26 20:40:03.217530757+00:00,2023-04-26 20:40:03.217530757+00:00
1525,66,Check application form completeness,0,2023-04-26 09:00:00+00:00,2023-04-26 09:20:52.676478233+00:00
1526,66,Appraise property,3,2023-04-26 09:20:52.676478233+00:00,2023-04-26 09:40:25.845591721+00:00
1527,66,AML check,2,2023-04-26 09:40:25.845591721+00:00,2023-04-26 11:13:36.639468077+00:00
1528,66,Check credit history,0,2023-04-26 11:13:36.639468077+00:00,2023-04-26 11:34:15.176801810+00:00
1529,66,Assess loan risk,11,2023-04-26 11:34:15.176801810+00:00,2023-04-26 11:54:15.176801810+00:00
1530,66,Design loan offer,11,2023-04-26 11:54:15.176801810+00:00,2023-04-26 12:02:58.587388557+00:00
1531,66,Approve loan offer,14,2023-04-26 12:02:58.587388557+00:00,2023-04-26 12:22:58.587388557+00:00
1532,66,Approve application,0,2023-04-26 12:22:58.587388557+00:00,2023-04-26 12:27:58.587388557+00:00
1533,66,zzz_end,0,2023-04-26 12:27:58.587388557+00:00,2023-04-26 12:27:58.587388557+00:00
1534,67,Check application form completeness,0,2023-04-26 09:30:00+00:00,2023-04-26 09:52:32.115200227+00:00
1535,67,Appraise property,3,2023-04-26 09:52:32.115200227+00:00,2023-04-26 13:01:51.347246428+00:00
1536,67,AML check,2,2023-04-26 13:01:51.347246428+00:00,2023-04-26 13:21:45.419310383+00:00
1537,67,Check credit history,0,2023-04-26 13:21:45.419310383+00:00,2023-04-26 13:46:02.571334250+00:00
1538,67,Assess loan risk,11,2023-04-26 13:46:02.571334250+00:00,2023-04-26 14:06:02.571334250+00:00
1539,67,Reject application,0,2023-04-26 14:06:02.571334250+00:00,2023-04-26 14:16:02.571334250+00:00
1540,67,zzz_end,0,2023-04-26 14:16:02.571334250+00:00,2023-04-26 14:16:02.571334250+00:00
1541,68,Check application form completeness,0,2023-04-26 10:00:00+00:00,2023-04-26 10:01:42.165009476+00:00
1542,68,Appraise property,3,2023-04-26 10:01:42.165009476+00:00,2023-04-26 10:53:04.776624988+00:00
1543,68,AML check,2,2023-04-26 10:53:04.776624988+00:00,2023-04-26 11:32:36.366162953+00:00
1544,68,Check credit history,0,2023-04-26 11:32:36.366162953+00:00,2023-04-26 11:54:21.637089670+00:00
1545,68,Assess loan risk,11,2023-04-26 11:54:21.637089670+00:00,2023-04-26 12:14:21.637089670+00:00
1546,68,AML check,2,2023-04-26 12:14:21.637089670+00:00,2023-04-26 13:02:46.831510658+00:00
1547,68,Assess loan risk,11,2023-04-26 13:02:46.831510658+00:00,2023-04-26 13:22:46.831510658+00:00
1548,68,Check application form completeness,0,2023-04-26 13:22:46.831510658+00:00,2023-04-26 13:24:49.320241424+00:00
1549,68,Appraise property,3,2023-04-26 13:24:49.320241424+00:00,2023-04-26 13:40:19.288206129+00:00
1550,68,AML check,2,2023-04-26 13:40:19.288206129+00:00,2023-04-26 13:55:00.183222996+00:00
1551,68,Check credit history,0,2023-04-26 13:55:00.183222996+00:00,2023-04-26 14:07:21.041630173+00:00
1552,68,Assess loan risk,11,2023-04-26 14:07:21.041630173+00:00,2023-04-26 14:27:21.041630173+00:00
1553,68,Check application form completeness,0,2023-04-26 14:27:21.041630173+00:00,2023-04-26 14:45:08.695482575+00:00
1554,68,Appraise property,3,2023-04-26 14:45:08.695482575+00:00,2023-04-26 14:47:49.700655016+00:00
1555,68,AML check,2,2023-04-26 14:47:49.700655016+00:00,2023-04-26 16:09:56.691859548+00:00
1556,68,Check credit history,0,2023-04-26 16:09:56.691859548+00:00,2023-04-26 16:21:33.599391627+00:00
1557,68,Assess loan risk,11,2023-04-26 16:21:33.599391627+00:00,2023-04-26 16:41:33.599391627+00:00
1558,68,AML check,2,2023-04-26 16:41:33.599391627+00:00,2023-04-26 18:15:39.562000962+00:00
1559,68,Assess loan risk,11,2023-04-26 18:15:39.562000962+00:00,2023-04-26 18:35:39.562000962+00:00
1560,68,Assess loan risk,11,2023-04-26 18:35:39.562000962+00:00,2023-04-26 18:55:39.562000962+00:00
1561,68,AML check,2,2023-04-26 18:55:39.562000962+00:00,2023-04-26 19:10:41.441191955+00:00
1562,68,Assess loan risk,11,2023-04-26 19:10:41.441191955+00:00,2023-04-26 19:30:41.441191955+00:00
1563,68,Appraise property,3,2023-04-26 19:30:41.441191955+00:00,2023-04-26 20:08:35.744173673+00:00
1564,68,Assess loan risk,11,2023-04-26 20:08:35.744173673+00:00,2023-04-26 20:28:35.744173673+00:00
1565,68,AML check,2,2023-04-26 20:28:35.744173673+00:00,2023-04-26 22:42:07.441735347+00:00
1566,68,Assess loan risk,11,2023-04-26 22:42:07.441735347+00:00,2023-04-26 23:02:07.441735347+00:00
1567,68,Reject application,0,2023-04-26 23:02:07.441735347+00:00,2023-04-26 23:12:07.441735347+00:00
1568,68,zzz_end,0,2023-04-26 23:12:07.441735347+00:00,2023-04-26 23:12:07.441735347+00:00
1569,69,Check application form completeness,0,2023-04-26 10:30:00+00:00,2023-04-26 10:43:10.606908712+00:00
1570,69,Appraise property,3,2023-04-26 10:43:10.606908712+00:00,2023-04-26 10:50:04.574159360+00:00
1571,69,AML check,2,2023-04-26 10:50:04.574159360+00:00,2023-04-26 11:18:18.486295798+00:00
1572,69,Check credit history,0,2023-04-26 11:18:18.486295798+00:00,2023-04-26 11:46:18.649234210+00:00
1573,69,Assess loan risk,11,2023-04-26 11:46:18.649234210+00:00,2023-04-26 12:06:18.649234210+00:00
1574,69,Check credit history,0,2023-04-26 12:06:18.649234210+00:00,2023-04-26 12:29:54.252236193+00:00
1575,69,Assess loan risk,11,2023-04-26 12:29:54.252236193+00:00,2023-04-26 12:49:54.252236193+00:00
1576,69,Check application form completeness,0,2023-04-26 12:49:54.252236193+00:00,2023-04-26 12:51:29.153978550+00:00
1577,69,Appraise property,3,2023-04-26 12:51:29.153978550+00:00,2023-04-26 13:06:14.285574272+00:00
1578,69,AML check,2,2023-04-26 13:06:14.285574272+00:00,2023-04-26 13:20:29.313454740+00:00
1579,69,Check credit history,0,2023-04-26 13:20:29.313454740+00:00,2023-04-26 13:28:01.905609761+00:00
1580,69,Assess loan risk,11,2023-04-26 13:28:01.905609761+00:00,2023-04-26 13:48:01.905609761+00:00
1581,69,Return application back to applicant,0,2023-04-26 13:48:01.905609761+00:00,2023-04-26 13:53:01.905609761+00:00
1582,69,Applicant completes form,18,2023-04-26 13:53:01.905609761+00:00,2023-04-26 14:53:01.905609761+00:00
1583,69,Check application form completeness,0,2023-04-26 14:53:01.905609761+00:00,2023-04-26 15:28:04.354596421+00:00
1584,69,Appraise property,3,2023-04-26 15:28:04.354596421+00:00,2023-04-26 15:35:57.339778769+00:00
1585,69,AML check,2,2023-04-26 15:35:57.339778769+00:00,2023-04-26 15:52:41.445030356+00:00
1586,69,Check credit history,0,2023-04-26 15:52:41.445030356+00:00,2023-04-26 16:02:30.173398325+00:00
1587,69,Assess loan risk,11,2023-04-26 16:02:30.173398325+00:00,2023-04-26 16:22:30.173398325+00:00
1588,69,Appraise property,3,2023-04-26 16:22:30.173398325+00:00,2023-04-26 17:14:30.142358982+00:00
1589,69,Assess loan risk,11,2023-04-26 17:14:30.142358982+00:00,2023-04-26 17:34:30.142358982+00:00
1590,69,Return application back to applicant,0,2023-04-26 17:34:30.142358982+00:00,2023-04-26 17:39:30.142358982+00:00
1591,69,Applicant completes form,18,2023-04-26 17:39:30.142358982+00:00,2023-04-26 18:39:30.142358982+00:00
1592,69,Check application form completeness,0,2023-04-26 18:39:30.142358982+00:00,2023-04-26 18:39:40.549994896+00:00
1593,69,Appraise property,3,2023-04-26 18:39:40.549994896+00:00,2023-04-26 19:16:50.956831448+00:00
1594,69,AML check,2,2023-04-26 19:16:50.956831448+00:00,2023-04-26 19:21:35.220330853+00:00
1595,69,Check credit history,0,2023-04-26 19:21:35.220330853+00:00,2023-04-26 19:30:33.837125607+00:00
1596,69,Assess loan risk,11,2023-04-26 19:30:33.837125607+00:00,2023-04-26 19:50:33.837125607+00:00
1597,69,Check application form completeness,0,2023-04-26 19:50:33.837125607+00:00,2023-04-26 20:08:16.584386796+00:00
1598,69,Appraise property,3,2023-04-26 20:08:16.584386796+00:00,2023-04-26 20:09:06.423812711+00:00
1599,69,AML check,2,2023-04-26 20:09:06.423812711+00:00,2023-04-26 20:23:36.091625839+00:00
1600,69,Check credit history,0,2023-04-26 20:23:36.091625839+00:00,2023-04-26 20:40:00.085077915+00:00
1601,69,Assess loan risk,11,2023-04-26 20:40:00.085077915+00:00,2023-04-26 21:00:00.085077915+00:00
1602,69,Check application form completeness,0,2023-04-26 21:00:00.085077915+00:00,2023-04-26 21:01:24.693307028+00:00
1603,69,Appraise property,3,2023-04-26 21:01:24.693307028+00:00,2023-04-26 21:32:33.113855395+00:00
1604,69,AML check,2,2023-04-26 21:32:33.113855395+00:00,2023-04-26 22:06:11.369934729+00:00
1605,69,Check credit history,0,2023-04-26 22:06:11.369934729+00:00,2023-04-26 22:24:02.793108498+00:00
1606,69,Assess loan risk,11,2023-04-26 22:24:02.793108498+00:00,2023-04-26 22:44:02.793108498+00:00
1607,69,Appraise property,3,2023-04-26 22:44:02.793108498+00:00,2023-04-26 22:51:18.688796894+00:00
1608,69,Assess loan risk,11,2023-04-26 22:51:18.688796894+00:00,2023-04-26 23:11:18.688796894+00:00
1609,69,Check application form completeness,0,2023-04-26 23:11:18.688796894+00:00,2023-04-26 23:43:11.474352351+00:00
1610,69,Appraise property,3,2023-04-26 23:43:11.474352351+00:00,2023-04-26 23:54:36.933340286+00:00
1611,69,AML check,2,2023-04-26 23:54:36.933340286+00:00,2023-04-26 23:59:17.206889338+00:00
1612,69,Check credit history,0,2023-04-26 23:59:17.206889338+00:00,2023-04-27 00:29:41.415448739+00:00
1613,69,Assess loan risk,11,2023-04-27 00:29:41.415448739+00:00,2023-04-27 00:49:41.415448739+00:00
1614,69,Appraise property,3,2023-04-27 00:49:41.415448739+00:00,2023-04-27 01:45:07.340615280+00:00
1615,69,Assess loan risk,11,2023-04-27 01:45:07.340615280+00:00,2023-04-27 02:05:07.340615280+00:00
1616,69,Applicant completes form,18,2023-04-27 02:05:07.340615280+00:00,2023-04-27 03:05:07.340615280+00:00
1617,69,Check application form completeness,0,2023-04-27 03:05:07.340615280+00:00,2023-04-27 03:19:52.480302289+00:00
1618,69,Appraise property,3,2023-04-27 03:19:52.480302289+00:00,2023-04-27 04:00:17.585525152+00:00
1619,69,AML check,2,2023-04-27 04:00:17.585525152+00:00,2023-04-27 04:05:00.387493731+00:00
1620,69,Check credit history,0,2023-04-27 04:05:00.387493731+00:00,2023-04-27 04:13:19.558127735+00:00
1621,69,Assess loan risk,11,2023-04-27 04:13:19.558127735+00:00,2023-04-27 04:33:19.558127735+00:00
1622,69,Assess loan risk,11,2023-04-27 04:33:19.558127735+00:00,2023-04-27 04:53:19.558127735+00:00
1623,69,Assess loan risk,11,2023-04-27 04:53:19.558127735+00:00,2023-04-27 05:13:19.558127735+00:00
1624,69,Reject application,0,2023-04-27 05:13:19.558127735+00:00,2023-04-27 05:23:19.558127735+00:00
1625,69,zzz_end,0,2023-04-27 05:23:19.558127735+00:00,2023-04-27 05:23:19.558127735+00:00
1626,70,Check application form completeness,0,2023-04-26 11:00:00+00:00,2023-04-26 11:23:24.319495104+00:00
1627,70,Appraise property,3,2023-04-26 11:23:24.319495104+00:00,2023-04-26 11:29:07.202073402+00:00
1628,70,AML check,2,2023-04-26 11:29:07.202073402+00:00,2023-04-26 11:33:46.455072583+00:00
1629,70,Check credit history,0,2023-04-26 11:33:46.455072583+00:00,2023-04-26 11:56:24.428814754+00:00
1630,70,Assess loan risk,11,2023-04-26 11:56:24.428814754+00:00,2023-04-26 12:16:24.428814754+00:00
1631,70,Reject application,0,2023-04-26 12:16:24.428814754+00:00,2023-04-26 12:26:24.428814754+00:00
1632,70,zzz_end,0,2023-04-26 12:26:24.428814754+00:00,2023-04-26 12:26:24.428814754+00:00
1633,71,Check application form completeness,0,2023-04-26 11:30:00+00:00,2023-04-26 11:32:06.448483514+00:00
1634,71,Appraise property,3,2023-04-26 11:32:06.448483514+00:00,2023-04-26 11:38:38.043173190+00:00
1635,71,AML check,2,2023-04-26 11:38:38.043173190+00:00,2023-04-26 11:39:05.963616362+00:00
